"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-22,2024,3,22,82,24,24,21.3,24,1018.5,24,1017,24,NA,0,3.8,24,7.2,NA,27.7,"*",21.3,NA,19.3,"G",NA,0,1,0,0,0,0,2.5,3,84.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-23,2024,3,23,83,24.4,24,19.7,24,1018,24,1016.5,24,NA,0,3.9,24,6.2,NA,28,"*",21,"*",0.51,"G",NA,0,1,0,0,0,0,2.3,3.1,75.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-24,2024,3,24,84,22.4,24,20.2,24,1017.1,24,1015.6,24,NA,0,3.8,24,5.1,NA,26.6,"*",20.3,"*",2.29,"G",NA,0,1,0,0,0,0,2.4,2.7,87.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-25,2024,3,25,85,22.8,24,21.8,24,1016.2,24,1014.7,24,NA,0,2.5,24,3.6,NA,24.2,NA,20.2,NA,15.49,"G",NA,0,1,0,0,0,0,2.6,2.8,94.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-26,2024,3,26,86,24.7,15,22.3,15,1014.8,15,1013.3,15,NA,0,2.6,15,5.7,NA,27.4,"*",22.1,NA,0,"G",NA,0,1,0,0,0,0,2.7,3.1,86.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-03-27,2024,3,27,87,23.7,15,22,15,1017.2,15,1015.7,15,NA,0,3.2,15,5.7,NA,25.8,NA,22.8,"*",2.03,"C",NA,0,1,0,0,0,0,2.6,2.9,90.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-01,2024,4,1,92,21.8,6,20.3,6,1017.6,6,1016.1,6,NA,0,2.1,6,2.6,NA,25.5,"*",20.2,"*",0.51,"G",NA,0,0,0,0,0,0,2.4,2.6,91.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-02,2024,4,2,93,27.6,7,19.8,7,1016.8,7,1015.3,7,NA,0,2.8,7,4.1,NA,28.9,"*",20,NA,0,"G",NA,0,0,0,0,0,0,2.3,3.7,62.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-03,2024,4,3,94,24.7,24,20.3,24,1016.2,24,1014.7,24,NA,0,2.3,24,4.1,NA,29.7,NA,19.6,NA,0.51,"G",NA,0,1,0,0,0,0,2.4,3.1,76.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-04,2024,4,4,95,25.6,24,21.5,24,1015.5,24,1014,24,NA,0,3.7,24,5.7,NA,30.2,NA,19.9,NA,2.29,"G",NA,0,1,0,0,0,0,2.6,3.3,78.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-05,2024,4,5,96,24.2,24,22.7,24,1014.6,24,1013.1,24,NA,0,1.9,24,3.6,NA,26.3,NA,21.8,NA,5.59,"G",NA,0,1,0,0,0,0,2.8,3,91.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-06,2024,4,6,97,24.5,24,22.4,24,1012.9,24,1011.4,24,NA,0,2.8,24,4.6,NA,27.3,NA,22.2,"*",25.65,"G",NA,0,1,0,0,0,0,2.7,3.1,88.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-07,2024,4,7,98,23.8,24,21.3,24,1010.4,24,1008.9,24,NA,0,2.8,24,5.7,NA,28.1,NA,21.2,"*",1.78,"G",NA,0,1,0,0,0,0,2.5,2.9,85.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-08,2024,4,8,99,23.1,24,21.8,24,1008.8,24,1007.3,24,NA,0,2.5,24,4.1,NA,25.9,NA,21.1,NA,15.49,"G",NA,0,1,0,0,0,0,2.6,2.8,92.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-09,2024,4,9,100,22.2,24,14.6,24,1008.3,24,1006.8,24,NA,0,3.7,24,5.1,NA,28.6,NA,16.6,"*",0.25,"G",NA,0,0,0,0,0,0,1.7,2.7,62.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-10,2024,4,10,101,19.3,24,11.2,24,1013.6,24,1012.1,24,NA,0,3.2,24,6.7,NA,26.4,NA,14.6,"*",0,"G",NA,0,0,0,0,0,0,1.3,2.2,59.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-11,2024,4,11,102,20.9,24,16.3,24,1016.6,24,1015.1,24,NA,0,3.7,24,5.7,NA,27.1,NA,14.4,NA,0,"G",NA,0,0,0,0,0,0,1.8,2.5,75
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-12,2024,4,12,103,21.3,24,17.8,24,1018.3,24,1016.8,24,NA,0,3.4,24,5.7,NA,26.8,NA,16.6,NA,0,"G",NA,0,0,0,0,0,0,2,2.5,80.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-13,2024,4,13,104,21.3,24,17.1,24,1020.5,24,1019,24,NA,0,3,24,5.7,NA,27.6,NA,16.8,"*",0,"G",NA,0,0,0,0,0,0,1.9,2.5,77
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-14,2024,4,14,105,21.6,24,17.2,24,1022,24,1020.5,24,NA,0,2.5,24,5.7,NA,27.4,NA,16.7,NA,0,"G",NA,0,0,0,0,0,0,2,2.6,76.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-15,2024,4,15,106,21.8,24,17.4,24,1022.1,24,1020.6,24,NA,0,3.3,24,6.2,NA,27.9,NA,17.1,NA,0,"G",NA,0,0,0,0,0,0,2,2.6,76.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-16,2024,4,16,107,23.6,23,20.3,23,1020.6,23,1019.1,23,NA,0,3.3,23,6.7,NA,28.6,NA,17,NA,3.3,"G",NA,0,1,0,0,0,0,2.4,2.9,81.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-17,2024,4,17,108,23.8,23,19.5,23,1018.4,23,1016.9,23,NA,0,3.3,23,5.7,NA,28,NA,20.8,NA,0,"G",NA,0,0,0,0,0,0,2.3,2.9,76.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-18,2024,4,18,109,22.9,21,20.6,21,1014.3,21,1012.8,21,NA,0,2.4,21,4.6,NA,27.5,NA,20.2,"*",0,"G",NA,0,0,0,0,0,0,2.4,2.8,86.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-19,2024,4,19,110,23.3,20,20.2,20,1014.5,20,1013,20,NA,0,2.9,20,4.6,NA,29.2,NA,19.8,NA,7.87,"G",NA,0,1,0,0,0,0,2.4,2.9,82.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-20,2024,4,20,111,19.5,20,17.3,20,1016.1,20,1014.6,20,NA,0,4.2,20,6.7,NA,25.6,NA,17,"*",19.81,"G",NA,0,1,0,0,0,0,2,2.3,87.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-21,2024,4,21,112,22.3,20,18.2,20,1016.7,20,1015.2,20,NA,0,5.5,20,8.2,NA,25.3,NA,16.9,NA,5.59,"G",NA,0,1,0,0,0,0,2.1,2.7,77.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-22,2024,4,22,113,21.6,21,17.4,21,1019.6,21,1018.1,21,NA,0,4.2,21,7.7,NA,25.9,NA,17.8,"*",4.83,"G",NA,0,1,0,0,0,0,2,2.6,77
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-23,2024,4,23,114,21.3,23,18.2,23,1019,23,1017.5,23,NA,0,3.8,23,5.7,NA,26.3,NA,17.5,NA,1.02,"G",NA,0,1,0,0,0,0,2.1,2.5,82.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-24,2024,4,24,115,20.6,24,17.9,24,1016.9,24,1015.4,24,NA,0,2.7,24,5.7,NA,26,NA,17.3,"*",0,"G",NA,0,0,0,0,0,0,2,2.4,84.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-25,2024,4,25,116,20.9,24,16.9,24,1015.9,24,1014.4,24,NA,0,2.5,24,4.6,NA,26.9,NA,17.1,"*",0.25,"G",NA,0,0,0,0,0,0,1.9,2.5,77.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-26,2024,4,26,117,19.6,24,17.7,24,1019.5,24,1018,24,NA,0,4,24,7.7,NA,23.9,NA,17,NA,9.4,"G",NA,0,1,0,0,0,0,2,2.3,88.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-27,2024,4,27,118,20.7,24,17.8,24,1022.1,24,1020.6,24,NA,0,3.8,24,5.7,NA,25.2,NA,18,"*",1.52,"G",NA,0,1,0,0,0,0,2,2.4,83.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-28,2024,4,28,119,20.6,24,17.6,24,1022.1,24,1020.6,24,NA,0,3.6,24,5.7,NA,25.9,NA,17.5,"*",0.25,"G",NA,0,1,0,0,0,0,2,2.4,82.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-29,2024,4,29,120,20.6,24,18.2,24,1020.9,24,1019.4,24,NA,0,3.2,24,5.7,NA,24.9,NA,17.4,NA,1.27,"G",NA,0,1,0,0,0,0,2.1,2.4,86.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-04-30,2024,4,30,121,20.4,22,16.6,22,1020,22,1018.5,22,NA,0,3.2,22,5.1,NA,26.8,NA,16.3,"*",0,"G",NA,0,0,0,0,0,0,1.9,2.4,78.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-02,2024,5,2,123,19.9,24,18.4,24,1021.2,24,1019.7,24,NA,0,3.7,24,5.7,NA,24.4,NA,17.2,NA,32.26,"G",NA,0,1,0,0,0,0,2.1,2.3,91.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-03,2024,5,3,124,19.7,24,17.6,24,1019.8,24,1018.3,24,NA,0,2.7,24,5.1,NA,22,"*",18.7,NA,7.62,"G",NA,0,1,0,0,0,0,2,2.3,87.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-04,2024,5,4,125,19.7,24,17.7,24,1017.8,24,1016.3,24,NA,0,3.2,24,4.6,NA,23.7,NA,18,"*",7.87,"G",NA,0,1,0,0,0,0,2,2.3,88.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-05,2024,5,5,126,21.1,24,18.8,24,1017.2,24,1015.7,24,NA,0,2.6,24,4.1,NA,24.6,NA,17.9,NA,0.51,"G",NA,0,1,0,0,0,0,2.2,2.5,86.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-06,2024,5,6,127,20.2,24,17.2,24,1018.8,24,1017.3,24,NA,0,3.6,24,5.7,NA,25.4,NA,15.9,"*",0,"G",NA,0,0,0,0,0,0,2,2.4,82.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-07,2024,5,7,128,20.7,22,17.7,22,1021,22,1019.5,22,NA,0,3.8,22,5.7,NA,25.3,NA,15.8,NA,2.54,"G",NA,0,1,0,0,0,0,2,2.4,83
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-08,2024,5,8,129,20.3,18,17.7,18,1022.7,18,1021.2,18,NA,0,3.9,18,6.2,NA,24.5,NA,17.8,NA,4.57,"G",NA,0,1,0,0,0,0,2,2.4,85
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-09,2024,5,9,130,20.7,24,17.4,24,1023.6,24,1022.1,24,NA,0,3.5,24,5.7,NA,24.9,NA,17.7,"*",2.29,"G",NA,0,1,0,0,0,0,2,2.4,81.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-10,2024,5,10,131,20.1,24,17.6,24,1022.5,24,1021,24,NA,0,3.4,24,6.2,NA,24.9,NA,17.4,"*",0.51,"G",NA,0,1,0,0,0,0,2,2.3,85.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-11,2024,5,11,132,19.8,24,16.9,24,1019.9,24,1018.4,24,NA,0,2,24,5.1,NA,25.7,NA,15.9,"*",0,"G",NA,0,0,0,0,0,0,1.9,2.3,83.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-12,2024,5,12,133,20.7,24,16.8,24,1018.1,24,1016.6,24,NA,0,1.9,24,4.6,NA,26.7,NA,15.8,NA,0.25,"G",NA,0,0,0,0,0,0,1.9,2.4,78.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-13,2024,5,13,134,17.9,24,13.5,24,1019.7,24,1018.2,24,NA,0,2.5,24,4.6,NA,25.9,NA,12.6,"*",0,"G",NA,0,0,0,0,0,0,1.5,2,75.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-14,2024,5,14,135,20.8,24,17.4,24,1022.7,24,1021.2,24,NA,0,3.2,24,5.1,NA,25.1,NA,12.1,NA,1.02,"G",NA,0,1,0,0,0,0,2,2.5,80.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-15,2024,5,15,136,20.3,24,16.7,24,1023.8,24,1022.3,24,NA,0,3.5,24,5.7,NA,25.8,NA,16.6,"*",1.02,"G",NA,0,0,0,0,0,0,1.9,2.4,79.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-16,2024,5,16,137,18.6,24,16.9,24,1022.2,24,1020.7,24,NA,0,2.8,24,4.1,NA,22.5,NA,16.2,"*",5.59,"G",NA,0,1,0,0,0,0,1.9,2.1,89.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-17,2024,5,17,138,19.1,24,16,24,1017.9,24,1016.4,24,NA,0,3.5,24,5.1,NA,24.7,NA,15.6,"*",0,"G",NA,0,0,0,0,0,0,1.8,2.2,82.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-18,2024,5,18,139,17.4,24,11.7,24,1014.7,24,1013.2,24,NA,0,2.9,24,5.1,NA,24.9,NA,10.2,"*",0,"G",NA,0,0,0,0,0,0,1.4,2,69.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-19,2024,5,19,140,15.8,24,10.9,24,1017.5,24,1016,24,NA,0,3.4,24,6.7,NA,22.7,NA,9.3,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.8,72.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-20,2024,5,20,141,16.2,24,11.3,24,1019.6,24,1018.1,24,NA,0,3,24,4.6,NA,23.3,NA,10.4,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.8,72.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-21,2024,5,21,142,18.7,24,14.3,24,1020.8,24,1019.3,24,NA,0,3.7,24,5.7,NA,23.4,NA,11.4,NA,0,"G",NA,0,0,0,0,0,0,1.6,2.2,75.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-22,2024,5,22,143,17.8,24,14.7,24,1021.8,24,1020.3,24,NA,0,3.7,24,6.2,NA,23.7,NA,14,"*",0.25,"G",NA,0,1,0,0,0,0,1.7,2,82.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-23,2024,5,23,144,18.2,24,14.7,24,1023.1,24,1021.6,24,NA,0,3.5,24,4.6,NA,24.2,NA,13.1,"*",0,"G",NA,0,0,0,0,0,0,1.7,2.1,80
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-24,2024,5,24,145,18.6,24,16.2,24,1023.2,24,1021.7,24,NA,0,3.2,24,4.6,NA,23.2,NA,12.6,NA,2.54,"G",NA,0,1,0,0,0,0,1.8,2.1,85.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-25,2024,5,25,146,18.9,24,15.9,24,1022.9,24,1021.4,24,NA,0,3.1,24,4.6,NA,23.6,NA,15.8,"*",0.25,"G",NA,0,0,0,0,0,0,1.8,2.2,82.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-26,2024,5,26,147,18,24,15.2,24,1022.5,24,1021,24,NA,0,3,24,4.6,NA,24.1,NA,14.7,"*",0,"G",NA,0,0,0,0,0,0,1.7,2.1,83.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-27,2024,5,27,148,18.3,24,15.7,24,1022.8,24,1021.3,24,NA,0,3.2,24,5.1,NA,24,NA,14.5,NA,0.25,"G",NA,0,0,0,0,0,0,1.8,2.1,84.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-28,2024,5,28,149,19.1,24,14.8,24,1024.5,24,1023,24,NA,0,3.5,24,5.7,NA,24.9,NA,14.4,"*",0,"G",NA,0,0,0,0,0,0,1.7,2.2,76.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-29,2024,5,29,150,19,24,15.8,24,1025.2,24,1023.7,24,NA,0,2.9,24,5.7,NA,25.5,NA,14,NA,2.54,"G",NA,0,1,0,0,0,0,1.8,2.2,81.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-30,2024,5,30,151,19.2,24,15.6,24,1023.7,24,1022.2,24,NA,0,2.5,24,6.2,NA,25.3,NA,14.3,"*",0,"G",NA,0,0,0,0,0,0,1.8,2.2,79.7
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-05-31,2024,5,31,152,20.3,24,18,24,1020.9,24,1019.4,24,NA,0,1.9,24,5.7,NA,25.4,NA,14,NA,0.76,"G",NA,0,0,0,0,0,0,2.1,2.4,86.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-01,2024,6,1,153,18.4,24,16.6,24,1016.9,24,1015.4,24,NA,0,2.7,24,6.2,NA,23.8,NA,14.6,"*",10.16,"G",NA,0,1,0,0,0,0,1.9,2.1,89.3
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-02,2024,6,2,154,14.1,24,10.8,24,1015.9,24,1014.4,24,NA,0,2,24,3.6,NA,21.5,NA,9.3,"*",0,"G",NA,0,0,0,0,0,0,1.3,1.6,80.5
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-03,2024,6,3,155,13.3,23,8.8,23,1015.8,23,1014.3,23,NA,0,2.4,23,5.1,NA,21.3,NA,7.2,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,74.2
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-04,2024,6,4,156,12.4,24,8.5,24,1017.3,24,1015.8,24,NA,0,1.5,24,4.1,NA,21.1,NA,6.9,NA,0.25,"G",NA,0,1,0,0,0,0,1.1,1.4,77.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-05,2024,6,5,157,16.7,24,13.4,24,1016.3,24,1014.8,24,NA,0,2,24,4.1,NA,22.4,NA,6.8,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.9,80.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-06,2024,6,6,158,15.6,24,10.9,24,1016.6,24,1015.1,24,NA,0,2.4,24,3.6,NA,23.9,NA,9.8,"*",0,"G",NA,0,0,0,0,0,0,1.3,1.8,73.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-07,2024,6,7,159,10.6,21,6.7,21,1016.7,21,1015.2,21,NA,0,1.9,21,5.1,NA,19.5,"*",4.9,"*",0,"B",NA,0,0,0,0,0,0,1,1.3,76.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-08,2024,6,8,160,12.9,24,8.8,24,1018,24,1016.5,24,NA,0,1.9,24,3.6,NA,21.7,NA,7.5,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.5,76.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-09,2024,6,9,161,14.7,24,10.1,24,1019.6,24,1018,24,NA,0,2.5,24,5.1,NA,22.2,NA,7.3,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.7,73.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-10,2024,6,10,162,13.9,24,8.4,24,1019.6,24,1018.1,24,NA,0,2.5,24,4.6,NA,23,NA,8.3,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.6,69.4
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-11,2024,6,11,163,14.9,24,11.4,24,1018.2,24,1016.7,24,NA,0,1.9,24,4.1,NA,23,NA,7.9,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.7,79.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-12,2024,6,12,164,16.4,24,8,24,1014.6,24,1013.1,24,NA,0,3.1,24,4.6,NA,24.8,NA,8.8,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.9,57.6
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-13,2024,6,13,165,12.5,24,8.4,24,1017.6,24,1016.1,24,NA,0,2.3,24,5.1,NA,21,NA,6.4,"*",0,"G",NA,0,0,0,0,0,0,1.1,1.4,76.1
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-14,2024,6,14,166,13.8,24,9.4,24,1015.4,24,1013.9,24,NA,0,1.2,24,4.1,NA,22.5,NA,6.3,NA,0,"G",NA,0,0,0,0,0,0,1.2,1.6,74.8
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-15,2024,6,15,167,14.1,24,6.9,24,1012.7,24,1011.2,24,NA,0,2.8,24,5.1,NA,24.2,NA,6.9,NA,0,"G",NA,0,0,0,0,0,0,1,1.6,61.9
"955650-99999","HERVEY BAY AIRPORT","AS","AUSTRALIA","AU","AUS","",-25.317,152.883,15,20010915,20240909,2024-06-16,2024,6,16,168,12.5,24,7.1,24,1014.4,24,1012.9,24,NA,0,2.9,24,4.6,NA,21.1,NA,6.2,"*",0,"G",NA,0,0,0,0,0,0,1,1.4,69.6
