"lat.x","lon.x","year","eventDate","scientificName","weather_station_id","stname","lat.y","lon.y","address","city","state"
-43.155782,147.232547,2024,2024-10-23,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.1521,147.15045,2024,2024-10-13,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.148718,147.151566,2024,2024-09-14,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.13173,147.05683,2024,2024-06-25,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.126283,147.09429,2024,2024-10-18,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.123039,147.223706,2024,2024-10-27,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.1106,147.2596,2024,2024-10-08,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.0851,147.0109,2024,2024-12-01,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.050325,147.105217,2024,2024-08-07,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.0502,147.106419,2024,2024-08-24,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.04882,147.105389,2024,2024-08-05,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.032776,146.977952,2024,2024-09-19,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.031311,147.045169,2024,2024-10-01,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-43.0243,147.2474,2024,2024-05-23,"Ornithorhynchus anatinus","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.002003,147.210628,2024,2024-03-01,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.985778,147.110838,2024,2024-09-05,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.9819,147.0569,2024,2024-11-29,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.978985,147.190672,2024,2024-08-22,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.972957,147.299806,2024,2024-09-24,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.9728,147.2995,2024,2024-11-06,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.972502,147.30774,2024,2024-09-09,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.972223,147.299527,2024,2024-10-14,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.972078,147.298948,2024,2024-08-22,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.970399,147.088398,2024,2024-02-17 17:02:00,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.9692,147.0312,2024,2024-05-08,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.96858,147.199149,2024,2024-10-05,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.947771,146.801281,2024,2024-04-26 15:19:26,"Ornithorhynchus anatinus","959620-99999","WARRA",-43.067,146.7,"Southwest, Derwent Valley, Tasmania, 7116, Australia","Southwest","Tasmania"
-42.931068,147.058579,2024,2024-01-30,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.895817,147.291451,2024,2024-07-17 16:31:14,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895421,147.29415,2024,2024-10-20 12:16:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.89539,147.295225,2024,2024-10-29,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895368,147.295605,2024,2024-12-11,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895329,147.295369,2024,2024-11-24 20:14:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895309,147.295399,2024,2024-11-08 17:44:47,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895305,147.295505,2024,2024-10-08 05:40:39,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895288,147.295204,2024,2024-11-24 20:18:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.8952,147.2949,2024,2024-12-04,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.89517,147.295472,2024,2024-11-20 17:03:18,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895145,147.296898,2024,2024-10-20,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.895118,147.296657,2024,2024-10-13,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894517,147.303615,2024,2024-11-24,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894469,147.30335,2024,2024-11-08 17:30:04,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894467,147.303402,2024,2024-05-28 09:20:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894442,147.303548,2024,2024-11-02 14:24:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894428,147.30215,2024,2024-10-13,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894408,147.303405,2024,2024-05-16 09:21:35,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894399,147.303327,2024,2024-01-14 11:18:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894289,147.305176,2024,2024-10-14,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894253,147.299225,2024,2024-11-10 19:40:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.89424,147.30166,2024,2024-10-14,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894095,147.305473,2024,2024-10-11 12:30:48,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.894087,147.305599,2024,2024-12-30 17:05:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.893629,147.300862,2024,2024-01-10 12:20:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.893606,147.308252,2024,2024-01-07 19:06:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.893606,147.308252,2024,2024-01-07 19:19:00,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.893534,147.300824,2024,2024-11-02 16:18:17,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.893379,147.308573,2024,2024-01-03 09:58:27,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.891658,147.315744,2024,2024-02-27 12:18:28,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.89165,147.31347,2024,2024-11-14 17:13:54,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.891182,147.316544,2024,2024-11-09 12:40:19,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.8891,147.3202,2024,2024-01-22,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.872724,147.025761,2024,2024-09-22,"Ornithorhynchus anatinus","959770-99999","GROVE (RESEARCH STATION)",-42.983,147.067,"Tasman Road, Grove, Huon Valley, Tasmania, 7109, Australia","Tasman Road","Tasmania"
-42.871679,147.263977,2024,2024-11-09,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.865711,147.275677,2024,2024-11-21,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.8636,147.2308,2024,2024-08-14,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.863304,147.282313,2024,2024-11-25,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.850902,147.299012,2024,2024-08-03,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.850799,147.29928,2024,2024-05-10,"Ornithorhynchus anatinus","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.834891,147.052643,2024,2024-10-25,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.818344,146.617683,2024,2024-01-03 18:28:00,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.801037,147.146673,2024,2024-10-16,"Ornithorhynchus anatinus","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.775984,147.671549,2024,2024-10-13,"Ornithorhynchus anatinus","949750-99999","HOBART",-42.836,147.51,"Hobart Airport, 6, Hinkler Road, Cambridge, Hobart, City of Clarence, Tasmania, 7170, Australia","Hobart Airport","Tasmania"
-42.775306,147.66629,2024,2024-10-21,"Ornithorhynchus anatinus","949750-99999","HOBART",-42.836,147.51,"Hobart Airport, 6, Hinkler Road, Cambridge, Hobart, City of Clarence, Tasmania, 7170, Australia","Hobart Airport","Tasmania"
-42.7532,146.9687,2024,2024-08-10,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.752981,146.969106,2024,2024-04-14 12:23:32,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.752899,146.622964,2024,2024-05-11,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.752882,146.62287,2024,2024-05-11,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.752671,146.969082,2024,2024-03-09 12:00:00,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.691978,146.928588,2024,2024-10-03,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.6892,146.714447,2024,2024-11-25 16:22:50,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.688112,146.71402,2024,2024-03-19 15:22:12,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.686646,146.712931,2024,2024-05-12 11:28:40,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.6852,146.715668,2024,2024-02-05 19:41:00,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.6844,146.7173,2024,2024-02-11,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.684372,146.592237,2024,2024-07-16 16:15:00,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.683575,146.590317,2024,2024-09-27 13:25:43,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.683514,146.590771,2024,2024-09-27 13:47:27,"Ornithorhynchus anatinus","949630-99999","MAYDENA POST OFFICE",-42.75,146.617,"Junee Road, Maydena, Derwent Valley, Tasmania, 7140, Australia","Junee Road","Tasmania"
-42.677633,146.786643,2024,2024-03-08 16:15:00,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.675817,146.78813,2024,2024-03-07 09:50:08,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.67499,146.805196,2024,2024-10-04,"Ornithorhynchus anatinus","949640-99999","BUSHY PARK (BUSHY PARK ESTATES)",-42.717,146.9,"Glenora Road, Bushy Park, Derwent Valley, Tasmania, 7140, Australia","Glenora Road","Tasmania"
-42.572068,146.697227,2024,2024-02-22 20:48:38,"Ornithorhynchus anatinus","949570-99999","OUSE FIRE STATION",-42.483,146.717,"Ouse Golf Course, Tor Hill Road, Ouse, Central Highlands, Tasmania, 7140, Australia","Ouse Golf Course","Tasmania"
-42.569667,145.689545,2024,2024-01-02 06:41:20,"Ornithorhynchus anatinus","959530-99999","STRATHGORDON VILLAGE",-42.767,146.05,"Gordon River Road, Strathgordon, Derwent Valley, Tasmania, 7139, Australia","Gordon River Road","Tasmania"
-42.485748,146.714779,2024,2024-09-11,"Ornithorhynchus anatinus","949570-99999","OUSE FIRE STATION",-42.483,146.717,"Ouse Golf Course, Tor Hill Road, Ouse, Central Highlands, Tasmania, 7140, Australia","Ouse Golf Course","Tasmania"
-42.485193,146.714516,2024,2024-10-09,"Ornithorhynchus anatinus","949570-99999","OUSE FIRE STATION",-42.483,146.717,"Ouse Golf Course, Tor Hill Road, Ouse, Central Highlands, Tasmania, 7140, Australia","Ouse Golf Course","Tasmania"
-42.258683,146.091492,2024,2024-10-12,"Ornithorhynchus anatinus","949590-99999","BUTLERS GORGE",-42.283,146.283,"Central Highlands, Tasmania, Australia","Central Highlands","Tasmania"
-42.2502,146.8891,2024,2024-11-10,"Ornithorhynchus anatinus","949570-99999","OUSE FIRE STATION",-42.483,146.717,"Ouse Golf Course, Tor Hill Road, Ouse, Central Highlands, Tasmania, 7140, Australia","Ouse Golf Course","Tasmania"
-42.2455,146.8871,2024,2024-11-10,"Ornithorhynchus anatinus","949570-99999","OUSE FIRE STATION",-42.483,146.717,"Ouse Golf Course, Tor Hill Road, Ouse, Central Highlands, Tasmania, 7140, Australia","Ouse Golf Course","Tasmania"
-42.154921,145.335455,2024,2024-10-13,"Ornithorhynchus anatinus","949560-99999","STRAHAN AERODROME",-42.15,145.283,"Ocean Beach Road, Strahan, West Coast, Tasmania, 7468, Australia","Ocean Beach Road","Tasmania"
-42.1542,145.3187,2024,2024-05-17,"Ornithorhynchus anatinus","949560-99999","STRAHAN AERODROME",-42.15,145.283,"Ocean Beach Road, Strahan, West Coast, Tasmania, 7468, Australia","Ocean Beach Road","Tasmania"
-42.153197,145.319397,2024,2024-12-12 20:35:27,"Ornithorhynchus anatinus","949560-99999","STRAHAN AERODROME",-42.15,145.283,"Ocean Beach Road, Strahan, West Coast, Tasmania, 7468, Australia","Ocean Beach Road","Tasmania"
-42.151337,145.319458,2024,2024-11-16,"Ornithorhynchus anatinus","949560-99999","STRAHAN AERODROME",-42.15,145.283,"Ocean Beach Road, Strahan, West Coast, Tasmania, 7468, Australia","Ocean Beach Road","Tasmania"
-42.149953,145.314328,2024,2024-05-17 15:49:16,"Ornithorhynchus anatinus","949560-99999","STRAHAN AERODROME",-42.15,145.283,"Ocean Beach Road, Strahan, West Coast, Tasmania, 7468, Australia","Ocean Beach Road","Tasmania"
-42.1359,145.9049,2024,2024-10-26,"Ornithorhynchus anatinus","949760-99999","LAKE ST. CLAIR (NATIONAL PARK)",-42.117,146.167,"Mount Rufus Circuit, Watersmeet, Lake St Clair, Central Highlands, Tasmania, Australia","Mount Rufus Circuit","Tasmania"
-42.12949,146.365342,2024,2024-12-25 03:10:00,"Ornithorhynchus anatinus","949760-99999","LAKE ST. CLAIR (NATIONAL PARK)",-42.117,146.167,"Mount Rufus Circuit, Watersmeet, Lake St Clair, Central Highlands, Tasmania, Australia","Mount Rufus Circuit","Tasmania"
-42.097642,146.122558,2024,2024-01-09 15:21:58,"Ornithorhynchus anatinus","949760-99999","LAKE ST. CLAIR (NATIONAL PARK)",-42.117,146.167,"Mount Rufus Circuit, Watersmeet, Lake St Clair, Central Highlands, Tasmania, Australia","Mount Rufus Circuit","Tasmania"
-42.096406,146.119424,2024,2024-03-08,"Ornithorhynchus anatinus","949760-99999","LAKE ST. CLAIR (NATIONAL PARK)",-42.117,146.167,"Mount Rufus Circuit, Watersmeet, Lake St Clair, Central Highlands, Tasmania, Australia","Mount Rufus Circuit","Tasmania"
-42.010498,146.738377,2024,2024-08-15,"Ornithorhynchus anatinus","959590-99999","LIAWENEE AWS",-41.9,146.667,"Lake Augusta Road, Liawenee, Central Highlands, Tasmania, 7030, Australia","Lake Augusta Road","Tasmania"
-42.006257,146.598988,2024,2024-09-10,"Ornithorhynchus anatinus","959590-99999","LIAWENEE AWS",-41.9,146.667,"Lake Augusta Road, Liawenee, Central Highlands, Tasmania, 7030, Australia","Lake Augusta Road","Tasmania"
