"lat.x","lon.x","year","eventDate","scientificName","weather_station_id","stname","lat.y","lon.y","address","city","state"
-43.195114,147.909152,2024,2024-01-02 10:08:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.142658,147.962539,2024,2024-03-07 18:57:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.112757,148.08999,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-05-26 07:20:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.090676,148.321269,2024,2024-02-10 07:11:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.07439,148.00403,2024,2024-01-15 11:35:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.07439,148.00403,2024,2024-05-04 13:55:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.07439,148.00403,2024,2024-01-14 14:24:00,"Eudyptula minor","959860-99999","TASMAN ISLAND",-43.233,148,"Access Track, Tasman, Tasmania, Australia","Access Track","Tasmania"
-43.043636,147.750087,2024,2024-03-21 16:00:00,"Eudyptula minor","949510-99999","DUNALLEY (STROUD POINT)",-42.9,147.783,"Dunalley, Sorell, Tasmania, 7177, Australia","Dunalley","Tasmania"
-43.01971,147.925758,2024,2024-02-24 21:05:00,"Eudyptula minor","949510-99999","DUNALLEY (STROUD POINT)",-42.9,147.783,"Dunalley, Sorell, Tasmania, 7177, Australia","Dunalley","Tasmania"
-43.000267,147.327055,2024,2024-10-21 20:35:59,"Eudyptula minor","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-43.000194,147.327483,2024,2024-10-21 20:33:48,"Eudyptula minor","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-42.98775,147.387532,2024,2024-08-01 18:40:44,"Eudyptula minor","949880-99999","DENNES POINT",-43.067,147.35,"Nebraska Road, Dennes Point, Kingborough, Tasmania, 7150, Australia","Nebraska Road","Tasmania"
-42.954632,147.353554,2024,2024-08-12 18:07:00,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.950772,147.345947,2024,2024-02-13 21:37:03,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.943536,147.333745,2024,2024-11-03 21:12:00,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.943064,147.784928,2024,2024-05-29 11:42:03,"Eudyptula minor","949510-99999","DUNALLEY (STROUD POINT)",-42.9,147.783,"Dunalley, Sorell, Tasmania, 7177, Australia","Dunalley","Tasmania"
-42.929624,147.399373,2024,2024-11-03 21:12:22,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.929623,147.364446,2024,2024-08-24 19:13:53,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.91509,147.304219,2024,2024-08-24 19:02:05,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.908537,147.353418,2024,2024-04-11 17:40:00,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.908537,147.353418,2024,2024-05-19 19:11:00,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.908537,147.353418,2024,2024-04-11 17:40:00,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.9051,147.464661,2024,2024-02-18 20:53:05,"Eudyptula minor","949750-99999","HOBART",-42.836,147.51,"Hobart Airport, 6, Hinkler Road, Cambridge, Hobart, City of Clarence, Tasmania, 7170, Australia","Hobart Airport","Tasmania"
-42.903129,147.39329,2024,2024-11-03 21:03:23,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.884519,147.336539,2024,2024-08-12 18:23:18,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.85717,147.395521,2024,2024-08-24 19:10:43,"Eudyptula minor","949700-99999","HOBART (ELLERSLIE ROAD)",-42.883,147.333,"Mawson Place, Hobart, City of Hobart, Tasmania, 7000, Australia","Mawson Place","Tasmania"
-42.849173,147.2678,2024,2024-08-01 18:37:38,"Eudyptula minor","959790-99999","MT WELLINGTON",-42.9,147.233,"South Wellington Track, City of Hobart, Tasmania, Australia","South Wellington Track","Tasmania"
-42.161121,148.263414,2024,2024-05-18 11:31:00,"Eudyptula minor","949810-99999","SWANSEA (FRANCIS ST)",-42.133,148.067,"Gordon Street, Swansea, Glamorgan-Spring Bay, Tasmania, 7190, Australia","Gordon Street","Tasmania"
-42.161121,148.263414,2024,2024-05-18 11:31:00,"Eudyptula minor","949810-99999","SWANSEA (FRANCIS ST)",-42.133,148.067,"Gordon Street, Swansea, Glamorgan-Spring Bay, Tasmania, 7190, Australia","Gordon Street","Tasmania"
-42.031891,148.28298,2024,2024-03-15 12:30:00,"Eudyptula minor","949870-99999","FRIENDLY BEACHES",-42,148.283,"Friendly Beaches Road, Friendly Beaches, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Friendly Beaches Road","Tasmania"
-42.004908,148.354234,2024,2024-11-22 18:31:00,"Eudyptula minor","949870-99999","FRIENDLY BEACHES",-42,148.283,"Friendly Beaches Road, Friendly Beaches, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Friendly Beaches Road","Tasmania"
-41.879883,148.308517,2024,2024-03-10 13:05:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.879445,148.308212,2024,2024-01-07 15:18:29,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.879202,148.306963,2024,2024-11-19,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.877442,148.30748,2024,2024-01-07 15:28:50,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.877025,148.307817,2024,2024-01-07 15:34:51,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.876737,148.308929,2024,2024-04-29 07:19:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.876263,148.310072,2024,2024-11-16 20:47:59,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.876213,148.310137,2024,2024-01-07 21:39:20,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.876025,148.310395,2024,2024-01-07 21:50:15,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.875983,148.310487,2024,2024-01-07 21:16:17,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.875978,148.31047,2024,2024-01-10 11:58:20,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.87597,148.310408,2024,2024-01-07 20:35:03,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.875947,148.310425,2024,2024-01-10 12:16:09,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.874695,148.304322,2024,2024-03-09 20:32:55,"Eudyptula minor novaehollandiae","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.872472,148.300828,2024,2024-12-17 21:46:33,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.871865,148.298062,2024,2024-12-21 09:16:15,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.870126,148.303831,2024,2024-02-18 11:09:53,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.866303,148.287595,2024,2024-10-07 21:29:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.8662,148.290712,2024,2024-12-05 21:08:58,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.865876,148.287031,2024,2024-01-22 23:00:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.86545,148.287363,2024,2024-01-09 21:35:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.86545,148.287363,2024,2024-03-24 20:00:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.860996,148.2827,2024,2024-12-09 21:10:44,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.860963,148.283278,2024,2024-02-15 20:32:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.860868,148.283422,2024,2024-12-09 21:49:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.86028,148.283852,2024,2024-04-02 19:47:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.860165,148.284034,2024,2024-09-26 19:07:23,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.86008,148.284028,2024,2024-05-08 17:55:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.860047,148.284303,2024,2024-01-08 12:56:52,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.859927,148.284593,2024,2024-12-09 16:55:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.859922,148.284594,2024,2024-12-10 09:44:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.859647,148.283737,2024,2024-05-15 17:56:20,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.859626,148.283901,2024,2024-01-07 21:20:59,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.859144,148.283002,2024,2024-01-07 21:15:09,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.857472,148.281781,2024,2024-01-07 22:12:32,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.846283,148.270319,2024,2024-04-16 20:57:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.792541,148.342345,2024,2024-11-22 17:09:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.792541,148.342345,2024,2024-11-22 17:43:00,"Eudyptula minor","959890-99999","BICHENO (COUNCIL DEPOT)",-41.867,148.3,"Burgess Street, Bicheno, Glamorgan-Spring Bay, Tasmania, 7215, Australia","Burgess Street","Tasmania"
-41.368175,148.299042,2024,2024-01-05 15:46:14,"Eudyptula minor","959810-99999","ST HELENS AERODROME",-41.333,148.267,"St Helens Point Road, Parnella, Akaroa, St Helens, Break O'Day, Tasmania, 7216, Australia","St Helens Point Road","Tasmania"
-41.162468,146.341695,2024,2024-03-26 15:57:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.16159,146.28776,2024,2024-03-06 20:00:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.160028,146.302895,2024,2024-01-02 12:48:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159997,146.30275,2024,2024-11-13 20:54:57,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159982,146.30277,2024,2024-02-17 05:00:45,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-02-19 06:15:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-02-16 06:20:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-02-01 20:55:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-06 20:15:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-04 21:25:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-04 21:25:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-06 15:10:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-08 19:15:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-04-30 20:18:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-04-13 19:03:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-02-06 21:16:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-02-01 20:55:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-06 19:44:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-16 19:00:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-04-12 18:30:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
-41.159981,146.302657,2024,2024-03-21 20:35:00,"Eudyptula minor","959600-99999","DEVONPORT AIRPORT",-41.167,146.417,"John Palmer Track, East Devonport, Wesley Vale, Latrobe, Tasmania, 7307, Australia","John Palmer Track","Tasmania"
