"lat.x","lon.x","year","eventDate","scientificName","weather_station_id","stname","lat.y","lon.y","address","city","state"
-28.23567,153.1353,2024,2024-12-11 21:08:40,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.23567,153.135314,2024,2024-09-05 20:48:44,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.23483,153.134916,2024,2024-10-18 21:05:56,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.230763,153.243775,2024,2024-11-23 18:38:08,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.230695,153.24353,2024,2024-11-03 20:08:29,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.230589,153.243449,2024,2024-04-12 18:44:46,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.230055,153.24312,2024,2024-11-23 19:13:28,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.223894,153.275848,2024,2024-02-03 20:00:19,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.223869,153.275822,2024,2024-07-14 20:29:29,"Arachnocampa","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.223795,153.315201,2024,2024-04-09 19:47:00,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.218588,153.200862,2024,2024-12-03 01:37:30,"Arachnocampa","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.218588,153.200862,2024,2024-12-03 01:37:30,"Arachnocampa","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.216991,153.197316,2024,2024-04-06 22:59:00,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.213168,153.285241,2024,2024-04-04 09:05:00,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.207495,153.249453,2024,2024-02-20 22:53:28,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.200647,153.189758,2024,2024-10-30 20:35:35,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.198722,153.189788,2024,2024-11-01 20:09:35,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.198128,153.189942,2024,2024-11-02 12:32:11,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.195436,153.186537,2024,2024-11-01 09:49:46,"Arachnocampa (Campara) flava","945820-99999","MURWILLUMBAH (BRAY PARK)",-28.35,153.383,"Commercial Road, Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia","Commercial Road","New South Wales"
-28.172273,153.307656,2024,2024-03-12 20:01:00,"Arachnocampa (Campara) flava","945920-99999","GOLD COAST",-28.164,153.505,"Gold Coast Airport, Arthur Butler Parade, Bilinga, Gold Coast City, Queensland, 4225, Australia","Gold Coast Airport","Queensland"
-28.171046,153.30855,2024,2024-03-05 19:56:00,"Arachnocampa (Campara) flava","945920-99999","GOLD COAST",-28.164,153.505,"Gold Coast Airport, Arthur Butler Parade, Bilinga, Gold Coast City, Queensland, 4225, Australia","Gold Coast Airport","Queensland"
-28.047075,152.388208,2024,2024-08-25 14:16:52,"Arachnocampa","945550-99999","WARWICK",-28.2,152.1,"Warwick - Yangan Road, The Hermitage, Warwick, Southern Downs Regional, Queensland, Australia","Warwick - Yangan Road","Queensland"
-27.974649,153.191777,2024,2024-04-22 10:49:05,"Arachnocampa","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-27.924772,153.193398,2024,2024-08-28 20:40:03,"Arachnocampa (Campara) flava","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-27.924633,153.193297,2024,2024-11-16 20:41:04,"Arachnocampa (Campara) flava","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-27.924402,153.194165,2024,2024-08-28 20:31:08,"Arachnocampa (Campara) flava","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-27.923645,153.193113,2024,2024-03-31 19:14:24,"Arachnocampa (Campara) flava","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-27.919778,153.19165,2024,2024-05-01 12:59:54,"Arachnocampa (Campara) flava","955750-99999","BEAUDESERT DRUMLEY ST",-27.967,152.983,"Wallace Way, Gleneagle, Beaudesert, Scenic Rim Regional, Queensland, 4285, Australia","Wallace Way","Queensland"
-17.483001,145.495257,2024,2024-12-22 04:00:00,"Arachnocampa (Campara) tropica","952840-99999","WALKAMIN DPI",-17.133,145.433,"Walkamin, Tablelands Regional, Queensland, 4872, Australia","Walkamin","Queensland"
-17.439984,145.582354,2024,2024-01-05 19:47:00,"Arachnocampa (Campara) tropica","952840-99999","WALKAMIN DPI",-17.133,145.433,"Walkamin, Tablelands Regional, Queensland, 4872, Australia","Walkamin","Queensland"
